web-scraper-order,web-scraper-start-url,paginator,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1674393572-36084","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Majestic","Lourdes","null","€ 273","7,4","Chambre Double ou Lits Jumeaux","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","1 344 expériences vécues","null","null"
"1674393572-36085","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Le Picors","Aucun","null","€ 505","7,9","Chambre Double","1 lit double","+ taxes et frais : € 15","1 semaine, 2 adultes","203 expériences vécues","null","null"
"1674393572-36086","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Alba","Lourdes","null","€ 693","8,6","Chambre Lits Jumeaux","2 lits simples","+ taxes et frais : € 29","1 semaine, 2 adultes","669 expériences vécues","null","null"
"1674393572-36087","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Eliseo","Lourdes","null","€ 735","8,2","Chambre Double","1 grand lit double","+ taxes et frais : € 29","1 semaine, 2 adultes","537 expériences vécues","null","null"
"1674393572-36088","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Grand Hôtel de France","Pierrefitte-Nestalas","null","€ 644","8,1","Chambre Double Standard","1 lit double","+ taxes et frais : € 15","1 semaine, 2 adultes","791 expériences vécues","null","null"
"1674393572-36089","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Saint Etienne","Lourdes","€ 455","€ 390","7,6","Chambre Double Confort avec Douche","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","1 616 expériences vécues","null","null"
"1674393572-36090","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Kennedy Parc des Expositions","Tarbes","€ 385","€ 327","7,1","Chambre Double avec Douche","1 grand lit double","+ taxes et frais : € 9","1 semaine, 2 adultes","511 expériences vécues","null","null"
"1674393572-36091","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel La Source","Lourdes","null","€ 350","8,2","Chambre Lits Jumeaux","2 lits simples","+ taxes et frais : € 21","1 semaine, 2 adultes","1 001 expériences vécues","null","null"
"1674393572-36092","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Le Rex Hôtel","Tarbes","null","€ 815","8,7","Chambre Lits Jumeaux Exécutive","2 lits simples","+ taxes et frais : € 23","1 semaine, 2 adultes","514 expériences vécues","null","null"
"1674393572-36093","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Best Western Beauséjour","Lourdes","null","€ 588","8,5","Chambre Double Confort Grand Lit ou Twin","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","1 006 expériences vécues","null","null"
"1674393572-36094","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Saint Sauveur","Lourdes","null","€ 802","8,1","Chambre Double","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","697 expériences vécues","null","null"
"1674393572-36095","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Résidence Hôtelière du MAGNOAC","Castelnau-Magnoac","null","€ 371","8,3","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","61 expériences vécues","null","null"
"1674393572-36096","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Roissy","Lourdes","null","€ 665","8,1","Chambre Double Confort","1 grand lit double","+ taxes et frais : € 29","1 semaine, 2 adultes","590 expériences vécues","null","null"
"1674393572-36097","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Notre Dame de la Sarte","Lourdes","null","€ 364","7,5","Chambre Lits Jumeaux - Vue sur Patio","2 lits simples","+ taxes et frais : € 24","1 semaine, 2 adultes","584 expériences vécues","null","null"
"1674393572-36098","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Lutetia","Lourdes","null","€ 350","8,4","Chambre Double","1 grand lit double","+ taxes et frais : € 13","1 semaine, 2 adultes","572 expériences vécues","null","null"
"1674393572-36099","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Esplanade Eden","Lourdes","null","€ 490","8,4","Chambre Double","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","601 expériences vécues","null","null"
"1674393572-36100","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel du Casino de Capvern","Capvern","null","€ 472","7,8","Chambre Double","1 lit double","+ taxes et frais : € 24","1 semaine, 2 adultes","306 expériences vécues","null","null"
"1674393572-36101","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel du Soleil Levant","Argelès-Gazost","null","€ 560","8,0","Chambre Double Standard","1 lit double","+ taxes et frais : € 15","1 semaine, 2 adultes","681 expériences vécues","null","null"
"1674393572-36102","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Nex Hôtel","Tarbes","null","€ 539","8,5","Chambre Double","1 grand lit double","+ taxes et frais : € 15","1 semaine, 2 adultes","663 expériences vécues","null","null"
"1674393572-36103","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Stella","Lourdes","null","€ 490","8,3","Chambre Double","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","303 expériences vécues","null","null"
"1674393572-36104","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Belfry & Spa by Ligne St Barth","Lourdes","null","€ 1 857","8,2","Chambre Double Économique","1 très grand lit double","+ taxes et frais : € 36","1 semaine, 2 adultes","618 expériences vécues","null","null"
"1674393572-36105","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2557&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel Continental","Lourdes","null","€ 476","7,9","Chambre Double","1 lit double","+ taxes et frais : € 21","1 semaine, 2 adultes","784 expériences vécues","null","null"
"1674395493-36229","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Kyriad Direct Perpignan - Aeroport","Rivesaltes","null","€ 410","7,8","Chambre Double","1 grand lit double","+ taxes et frais : € 13","1 semaine, 2 adultes","1 156 expériences vécues","null","null"
"1674395493-36230","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Le Grand Tétras","Font-Romeu","null","€ 903","8,1","Chambre Double Forêt","Types de lits : 1 lit double ou 2 lits simples","+ taxes et frais : € 10","1 semaine, 2 adultes","568 expériences vécues","null","null"
"1674395493-36231","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Le Mas des Citronniers","Collioure","null","€ 726","8,0","Chambre Double Classique","1 lit double","+ taxes et frais : € 23","1 semaine, 2 adultes","1 112 expériences vécues","null","null"
"1674395493-36232","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","La Frégate","Collioure","null","€ 1 057","8,2","Chambre Double Standard","1 lit double","+ taxes et frais : € 23","1 semaine, 2 adultes","1 116 expériences vécues","null","null"
"1674395493-36233","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Best Western Plus Hotel Canet-Plage","Canet-en-Roussillon","null","€ 757","8,8","Chambre Standard avec Vue sur la Ville","Plusieurs types de lits","+ taxes et frais : € 20","1 semaine, 2 adultes","1 657 expériences vécues","null","null"
"1674395493-36234","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel La Casa Pairal","Collioure","null","€ 1 605","8,8","Chambre Double Collection","Types de lits : 1 lit double ou 2 lits simples","+ taxes et frais : € 36","1 semaine, 2 adultes","796 expériences vécues","null","null"
"1674395493-36235","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Best Western Le Vauban","Prades","null","€ 833","8,4","Chambre Lits Jumeaux Classique","2 lits simples","+ taxes et frais : € 11","1 semaine, 2 adultes","730 expériences vécues","null","null"
"1674395493-36236","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Dali Hôtel Perpignan - Restaurant","Perpignan","null","€ 742","8,4","Chambre Double - Accessible aux Personnes à Mobilité Réduite","1 lit double","+ taxes et frais : € 20","1 semaine, 2 adultes","2 635 expériences vécues","null","null"
"1674395493-36237","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Holiday Inn Perpignan, an IHG Hotel","Perpignan","null","€ 633","8,3","Chambre Lit Queen-Size avec Canapé","1 grand lit double","+ taxes et frais : € 20","1 semaine, 2 adultes","1 606 expériences vécues","null","null"
"1674395493-36238","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hotel Méditerranée","Collioure","null","€ 763","7,7","Chambre Double","1 lit double","+ taxes et frais : € 23","1 semaine, 2 adultes","849 expériences vécues","null","null"
"1674395493-36239","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Grand Hôtel Les Flamants Roses Thalasso & Spa","Canet-en-Roussillon","null","€ 1 890","8,6","Chambre Double ou Lits Jumeaux avec Accès Gratuit au Spa  - Vue sur Jardin","Types de lits : 1 lit double ou 2 lits simples","+ taxes et frais : € 20","1 semaine, 2 adultes","581 expériences vécues","null","null"
"1674395493-36240","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hotel Saint Georges, Face à la mer","Canet-en-Roussillon","null","€ 612","8,1","Chambre Double Économique","1 lit double","+ taxes et frais : € 18","1 semaine, 2 adultes","1 198 expériences vécues","null","null"
"1674395493-36241","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hotel La Vigie - Face à la mer","Cerbère","null","€ 749","8,7","Petite Chambre Double avec Balcon - Vue sur Mer","1 lit double","+ taxes et frais : € 13","1 semaine, 2 adultes","553 expériences vécues","null","null"
"1674395493-36242","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Central Hôtel","Cerbère","null","€ 385","8,2","Chambre Double","1 lit double","+ taxes et frais : € 17","1 semaine, 2 adultes","262 expériences vécues","null","null"
"1674395493-36243","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hôtel & Spa Les Mouettes","Argelès-sur-Mer","null","€ 773","8,6","Chambre Double - Vue sur Piscine","Types de lits : 1 lit double ou 2 lits simples","+ taxes et frais : € 18","1 semaine, 2 adultes","770 expériences vécues","null","null"
"1674395493-36244","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=2558&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-11&checkout=2023-04-18","","Hotel La Casa","Le Barcarès","null","€ 504","8,2","Chambre Double Standard","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","1 633 expériences vécues","null","null"
