web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,Nb Personnes,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,01/05/2023,06/05/2023,13/05/2023,434,225,MOBILHOME 6 personnes - 3 Pièces 4/6 Personnes + TV,4 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,343,292,MOBILHOME 6 personnes - Evasion+ 6 personnes 2 chambres 2 sdb,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,343,292,MOBILHOME 6 personnes - Evasion+ 6 personnes 2 chambres 2 sdb,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,361,307,MOBILHOME 6 personnes - Mahana 6 personnes 2 chambres 2 sdb,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,361,307,MOBILHOME 6 personnes - Mahana 6 personnes 2 chambres 2 sdb,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,380,323,MOBILHOME 6 personnes - Mahana 6 personnes 3 chambres 32m²,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,380,323,MOBILHOME 6 personnes - Mahana 6 personnes 3 chambres 32m²,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,435,348,MOBILHOME 6 personnes - 4/6 pers.,6 Adultes,,Camping Les Ajoncs d'Or,LA BAULE,,18,camping-les-ajoncs-dor-7742,
,01/05/2023,06/05/2023,13/05/2023,405,214,MOBILHOME 4 personnes - Loisirs,4 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,309,309,MOBILHOME 4 personnes - LOISIRS,4 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,319,319,MOBILHOME 5 personnes - AUTHENTIQUE,4 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,379,379,MOBILHOME 4 personnes - DUO,4 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,1085,379,MOBILHOME 4 personnes - Duo Premium - Jacuzzi + Climatisé + TV,4 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,469,469,MOBILHOME 8 personnes - QUATTRO,8 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,499,499,MOBILHOME 8 personnes - PRESTIGE,6 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,499,499,MOBILHOME 8 personnes - FEERIQUE,6 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,669,669,MOBILHOME 4 personnes - PREMIUM JACUZZI,4 Adultes,,Camping l'Océan,BREM SUR MER,,18,camping-locean-7694,
,01/05/2023,06/05/2023,13/05/2023,99,99,MOBILHOME 6 personnes,4 Adultes,,Maeva Club L Atlantique,ANGLES,,18,maeva-club-l-atlantique-7652,
,01/05/2023,06/05/2023,13/05/2023,99,99,MOBILHOME 7 personnes - PREMIUM 3 chambres (MH67),4 Adultes,,Maeva Club L Atlantique,ANGLES,,18,maeva-club-l-atlantique-7652,
,01/05/2023,06/05/2023,13/05/2023,99,99,MOBILHOME 5 personnes - PREMIUM 2 chambres (MH46),4 Adultes,,Maeva Club L Atlantique,ANGLES,,18,maeva-club-l-atlantique-7652,
,01/05/2023,06/05/2023,13/05/2023,99,99,MOBILHOME 7 personnes - EVASION 3 chambres (MH6),6 Adultes,,Maeva Club L Atlantique,ANGLES,,18,maeva-club-l-atlantique-7652,
,01/05/2023,06/05/2023,13/05/2023,366,168,MOBILHOME 4 personnes - Premium 3 Pièces 4 Personnes + TV,4 Adultes,,Maeva Club L Atlantique,ANGLES,,18,maeva-club-l-atlantique-7652,
,01/05/2023,06/05/2023,13/05/2023,169,169,TENTE 5 personnes - TENTE SAHARI,4 Adultes,,Maeva Club L Atlantique,ANGLES,,18,maeva-club-l-atlantique-7652,
