web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,14/04/2023,22/04/2023,28/04/2023,359,323,,775884,Résidence Aime 2000,La Plagne - Plagne Aime 2000 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,640,576,,761634,Résidence Le Mont Soleil A,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,640,576,,778954,Résidence Le Nanda Devi,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,760,684,,779044,Résidence Le Ventoux,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,349,314,,825434,Résidence Le Vercors,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,424,381,,776034,Résidence Le Sapporo,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,366,329,,761954,Résidence La Meije,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,640,576,,778854,Résidence Le Jannu,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,571,514,,761754,Résidence Les Hauts Bois,La Plagne - Plagne Aime 2000 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,490,490,,193638,Résidence Callisto,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,447,447,,475384,DIGITALE,La Plagne - Plagne 1800 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,653,653,,193585,Résidence Carene,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,378,378,,193801,Résidence Aigue-marine,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,490,490,,197135,Résidence Andromede,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,541,541,,193532,Résidence Saint Jacques B,La Plagne - Plagne Bellecote - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,397,397,,160698,LE VERCORS,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,490,490,,193717,Résidence Croix Du Sud,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,489,489,,742784,Résidence Diamant,La Plagne - Plagne Aime 2000 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,449,449,,724844,Résidence Pelvoux,La Plagne - Plagne Centre - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,536,536,,611244,Résidence Agate,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,409,409,,723394,Résidence Zodiac,La Plagne - Plagne Aime 2000 - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,618,618,,829624,Résidence Mont Soleil B,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,449,449,,375104,Résidence Quartz,La Plagne - Belle Plagne - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,760,684,,779404,Résidence Le Mont Soleil A,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
,14/04/2023,22/04/2023,28/04/2023,836,753,,779384,Résidence Front De Neige,La Plagne - Plagne Villages / Plagne Soleil - Savoie,,16,72,PEISEY-VALLANDRY
